"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	Suppressed	4430141	Suppressed
	"Alabama"	"01"	"2000"	"2000"	Suppressed	4447100	Suppressed
	"Alabama"	"01"	"2001"	"2001"	Suppressed	4467634	Suppressed
	"Alabama"	"01"	"2002"	"2002"	Suppressed	4480089	Suppressed
	"Alabama"	"01"	"2003"	"2003"	Suppressed	4503491	Suppressed
	"Alabama"	"01"	"2004"	"2004"	Suppressed	4530729	Suppressed
	"Alabama"	"01"	"2005"	"2005"	Suppressed	4569805	Suppressed
	"Alabama"	"01"	"2006"	"2006"	Suppressed	4628981	Suppressed
	"Alabama"	"01"	"2007"	"2007"	Suppressed	4672840	Suppressed
	"Alabama"	"01"	"2008"	"2008"	Suppressed	4718206	Suppressed
	"Alabama"	"01"	"2009"	"2009"	Suppressed	4757938	Suppressed
	"Alabama"	"01"	"2010"	"2010"	14	4779736	Unreliable
	"Alabama"	"01"	"2011"	"2011"	11	4802740	Unreliable
	"Alabama"	"01"	"2012"	"2012"	11	4822023	Unreliable
	"Alabama"	"01"	"2013"	"2013"	16	4833722	Unreliable
	"Alabama"	"01"	"2014"	"2014"	14	4849377	Unreliable
	"Alabama"	"01"	"2015"	"2015"	23	4858979	0.5
	"Alabama"	"01"	"2016"	"2016"	13	4863300	Unreliable
	"Alabama"	"01"	"2017"	"2017"	23	4874747	0.5
	"Alabama"	"01"	"2018"	"2018"	13	4887871	Unreliable
	"Alabama"	"01"	"2019"	"2019"	10	4903185	Unreliable
	"Alaska"	"02"	"1999"	"1999"	Suppressed	624779	Suppressed
	"Alaska"	"02"	"2000"	"2000"	Suppressed	626932	Suppressed
	"Alaska"	"02"	"2001"	"2001"	Suppressed	633714	Suppressed
	"Alaska"	"02"	"2002"	"2002"	Suppressed	642337	Suppressed
	"Alaska"	"02"	"2003"	"2003"	Suppressed	648414	Suppressed
	"Alaska"	"02"	"2004"	"2004"	Suppressed	659286	Suppressed
	"Alaska"	"02"	"2005"	"2005"	Suppressed	666946	Suppressed
	"Alaska"	"02"	"2006"	"2006"	Suppressed	675302	Suppressed
	"Alaska"	"02"	"2007"	"2007"	Suppressed	680300	Suppressed
	"Alaska"	"02"	"2008"	"2008"	Suppressed	687455	Suppressed
	"Alaska"	"02"	"2009"	"2009"	Suppressed	698895	Suppressed
	"Alaska"	"02"	"2010"	"2010"	Suppressed	710231	Suppressed
	"Alaska"	"02"	"2011"	"2011"	Suppressed	722718	Suppressed
	"Alaska"	"02"	"2012"	"2012"	Suppressed	731449	Suppressed
	"Alaska"	"02"	"2013"	"2013"	Suppressed	735132	Suppressed
	"Alaska"	"02"	"2014"	"2014"	15	736732	Unreliable
	"Alaska"	"02"	"2015"	"2015"	19	738432	Unreliable
	"Alaska"	"02"	"2016"	"2016"	26	741894	3.5
	"Alaska"	"02"	"2017"	"2017"	27	739795	3.6
	"Alaska"	"02"	"2018"	"2018"	24	737438	3.3
	"Alaska"	"02"	"2019"	"2019"	26	731545	3.6
	"Arizona"	"04"	"1999"	"1999"	103	5023823	2.1
	"Arizona"	"04"	"2000"	"2000"	121	5130632	2.4
	"Arizona"	"04"	"2001"	"2001"	127	5273477	2.4
	"Arizona"	"04"	"2002"	"2002"	117	5396255	2.2
	"Arizona"	"04"	"2003"	"2003"	71	5510364	1.3
	"Arizona"	"04"	"2004"	"2004"	95	5652404	1.7
	"Arizona"	"04"	"2005"	"2005"	85	5839077	1.5
	"Arizona"	"04"	"2006"	"2006"	122	6029141	2.0
	"Arizona"	"04"	"2007"	"2007"	114	6167681	1.8
	"Arizona"	"04"	"2008"	"2008"	80	6280362	1.3
	"Arizona"	"04"	"2009"	"2009"	113	6343154	1.8
	"Arizona"	"04"	"2010"	"2010"	113	6392017	1.8
	"Arizona"	"04"	"2011"	"2011"	85	6482505	1.3
	"Arizona"	"04"	"2012"	"2012"	53	6553255	0.8
	"Arizona"	"04"	"2013"	"2013"	51	6626624	0.8
	"Arizona"	"04"	"2014"	"2014"	40	6731484	0.6
	"Arizona"	"04"	"2015"	"2015"	51	6828065	0.7
	"Arizona"	"04"	"2016"	"2016"	52	6931071	0.8
	"Arizona"	"04"	"2017"	"2017"	56	7016270	0.8
	"Arizona"	"04"	"2018"	"2018"	39	7171646	0.5
	"Arizona"	"04"	"2019"	"2019"	43	7278717	0.6
	"Arkansas"	"05"	"1999"	"1999"	Suppressed	2651860	Suppressed
	"Arkansas"	"05"	"2000"	"2000"	Suppressed	2673400	Suppressed
	"Arkansas"	"05"	"2001"	"2001"	Suppressed	2691571	Suppressed
	"Arkansas"	"05"	"2002"	"2002"	11	2705927	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	Suppressed	2724816	Suppressed
	"Arkansas"	"05"	"2004"	"2004"	Suppressed	2749686	Suppressed
	"Arkansas"	"05"	"2005"	"2005"	Suppressed	2781097	Suppressed
	"Arkansas"	"05"	"2006"	"2006"	13	2821761	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	Suppressed	2848650	Suppressed
	"Arkansas"	"05"	"2008"	"2008"	Suppressed	2874554	Suppressed
	"Arkansas"	"05"	"2009"	"2009"	Suppressed	2896843	Suppressed
	"Arkansas"	"05"	"2010"	"2010"	Suppressed	2915918	Suppressed
	"Arkansas"	"05"	"2011"	"2011"	11	2937979	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	Suppressed	2949131	Suppressed
	"Arkansas"	"05"	"2013"	"2013"	14	2959373	Unreliable
	"Arkansas"	"05"	"2014"	"2014"	11	2966369	Unreliable
	"Arkansas"	"05"	"2015"	"2015"	24	2978204	0.8
	"Arkansas"	"05"	"2016"	"2016"	14	2988248	Unreliable
	"Arkansas"	"05"	"2017"	"2017"	18	3004279	Unreliable
	"Arkansas"	"05"	"2018"	"2018"	19	3013825	Unreliable
	"Arkansas"	"05"	"2019"	"2019"	Suppressed	3017804	Suppressed
	"California"	"06"	"1999"	"1999"	349	33499204	1.0
	"California"	"06"	"2000"	"2000"	239	33871648	0.7
	"California"	"06"	"2001"	"2001"	130	34479458	0.4
	"California"	"06"	"2002"	"2002"	299	34871843	0.9
	"California"	"06"	"2003"	"2003"	235	35253159	0.7
	"California"	"06"	"2004"	"2004"	271	35574576	0.8
	"California"	"06"	"2005"	"2005"	258	35827943	0.7
	"California"	"06"	"2006"	"2006"	273	36021202	0.8
	"California"	"06"	"2007"	"2007"	265	36250311	0.7
	"California"	"06"	"2008"	"2008"	234	36604337	0.6
	"California"	"06"	"2009"	"2009"	207	36961229	0.6
	"California"	"06"	"2010"	"2010"	198	37253956	0.5
	"California"	"06"	"2011"	"2011"	209	37691912	0.6
	"California"	"06"	"2012"	"2012"	181	38041430	0.5
	"California"	"06"	"2013"	"2013"	221	38332521	0.6
	"California"	"06"	"2014"	"2014"	199	38802500	0.5
	"California"	"06"	"2015"	"2015"	186	39144818	0.5
	"California"	"06"	"2016"	"2016"	169	39250017	0.4
	"California"	"06"	"2017"	"2017"	181	39536653	0.5
	"California"	"06"	"2018"	"2018"	151	39557045	0.4
	"California"	"06"	"2019"	"2019"	150	39512223	0.4
	"Colorado"	"08"	"1999"	"1999"	60	4226018	1.4
	"Colorado"	"08"	"2000"	"2000"	71	4301261	1.7
	"Colorado"	"08"	"2001"	"2001"	70	4425687	1.6
	"Colorado"	"08"	"2002"	"2002"	61	4490406	1.4
	"Colorado"	"08"	"2003"	"2003"	88	4528732	1.9
	"Colorado"	"08"	"2004"	"2004"	82	4575013	1.8
	"Colorado"	"08"	"2005"	"2005"	88	4631888	1.9
	"Colorado"	"08"	"2006"	"2006"	92	4720423	1.9
	"Colorado"	"08"	"2007"	"2007"	52	4803868	1.1
	"Colorado"	"08"	"2008"	"2008"	80	4889730	1.6
	"Colorado"	"08"	"2009"	"2009"	68	4972195	1.4
	"Colorado"	"08"	"2010"	"2010"	46	5029196	0.9
	"Colorado"	"08"	"2011"	"2011"	37	5116796	0.7
	"Colorado"	"08"	"2012"	"2012"	39	5187582	0.8
	"Colorado"	"08"	"2013"	"2013"	46	5268367	0.9
	"Colorado"	"08"	"2014"	"2014"	46	5355866	0.9
	"Colorado"	"08"	"2015"	"2015"	35	5456574	0.6
	"Colorado"	"08"	"2016"	"2016"	26	5540545	0.5
	"Colorado"	"08"	"2017"	"2017"	31	5607154	0.6
	"Colorado"	"08"	"2018"	"2018"	22	5695564	0.4
	"Colorado"	"08"	"2019"	"2019"	19	5758736	Unreliable
	"Connecticut"	"09"	"1999"	"1999"	31	3386401	0.9
	"Connecticut"	"09"	"2000"	"2000"	36	3405565	1.1
	"Connecticut"	"09"	"2001"	"2001"	24	3432835	0.7
	"Connecticut"	"09"	"2002"	"2002"	32	3458749	0.9
	"Connecticut"	"09"	"2003"	"2003"	21	3484336	0.6
	"Connecticut"	"09"	"2004"	"2004"	25	3496094	0.7
	"Connecticut"	"09"	"2005"	"2005"	29	3506956	0.8
	"Connecticut"	"09"	"2006"	"2006"	46	3517460	1.3
	"Connecticut"	"09"	"2007"	"2007"	33	3527270	0.9
	"Connecticut"	"09"	"2008"	"2008"	28	3545579	0.8
	"Connecticut"	"09"	"2009"	"2009"	32	3561807	0.9
	"Connecticut"	"09"	"2010"	"2010"	51	3574097	1.4
	"Connecticut"	"09"	"2011"	"2011"	38	3580709	1.1
	"Connecticut"	"09"	"2012"	"2012"	35	3590347	1.0
	"Connecticut"	"09"	"2013"	"2013"	25	3596080	0.7
	"Connecticut"	"09"	"2014"	"2014"	22	3596677	0.6
	"Connecticut"	"09"	"2015"	"2015"	22	3590886	0.6
	"Connecticut"	"09"	"2016"	"2016"	13	3576452	Unreliable
	"Connecticut"	"09"	"2017"	"2017"	11	3588184	Unreliable
	"Connecticut"	"09"	"2018"	"2018"	Suppressed	3572665	Suppressed
	"Connecticut"	"09"	"2019"	"2019"	Suppressed	3565287	Suppressed
	"Delaware"	"10"	"1999"	"1999"	12	774990	Unreliable
	"Delaware"	"10"	"2000"	"2000"	14	783600	Unreliable
	"Delaware"	"10"	"2001"	"2001"	13	795699	Unreliable
	"Delaware"	"10"	"2002"	"2002"	Suppressed	806169	Suppressed
	"Delaware"	"10"	"2003"	"2003"	Suppressed	818003	Suppressed
	"Delaware"	"10"	"2004"	"2004"	Suppressed	830803	Suppressed
	"Delaware"	"10"	"2005"	"2005"	Suppressed	845150	Suppressed
	"Delaware"	"10"	"2006"	"2006"	Suppressed	859268	Suppressed
	"Delaware"	"10"	"2007"	"2007"	Suppressed	871749	Suppressed
	"Delaware"	"10"	"2008"	"2008"	13	883874	Unreliable
	"Delaware"	"10"	"2009"	"2009"	Suppressed	891730	Suppressed
	"Delaware"	"10"	"2010"	"2010"	14	897934	Unreliable
	"Delaware"	"10"	"2011"	"2011"	19	907135	Unreliable
	"Delaware"	"10"	"2012"	"2012"	19	917092	Unreliable
	"Delaware"	"10"	"2013"	"2013"	20	925749	2.2
	"Delaware"	"10"	"2014"	"2014"	10	935614	Unreliable
	"Delaware"	"10"	"2015"	"2015"	13	945934	Unreliable
	"Delaware"	"10"	"2016"	"2016"	10	952065	Unreliable
	"Delaware"	"10"	"2017"	"2017"	24	961939	2.5
	"Delaware"	"10"	"2018"	"2018"	48	967171	5.0
	"Delaware"	"10"	"2019"	"2019"	17	973764	Unreliable
	"District of Columbia"	"11"	"1999"	"1999"	Suppressed	570213	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	28	572059	4.9
	"District of Columbia"	"11"	"2001"	"2001"	42	574504	7.3
	"District of Columbia"	"11"	"2002"	"2002"	20	573158	3.5
	"District of Columbia"	"11"	"2003"	"2003"	43	568502	7.6
	"District of Columbia"	"11"	"2004"	"2004"	22	567754	3.9
	"District of Columbia"	"11"	"2005"	"2005"	25	567136	4.4
	"District of Columbia"	"11"	"2006"	"2006"	33	570681	5.8
	"District of Columbia"	"11"	"2007"	"2007"	16	574404	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	12	580236	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	Suppressed	592228	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	Suppressed	601723	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	12	617996	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	Suppressed	632323	Suppressed
	"District of Columbia"	"11"	"2013"	"2013"	Suppressed	646449	Suppressed
	"District of Columbia"	"11"	"2014"	"2014"	Suppressed	658893	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	Suppressed	672228	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	Suppressed	681170	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	Suppressed	693972	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	Suppressed	702455	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	Suppressed	705749	Suppressed
	"Florida"	"12"	"1999"	"1999"	61	15759421	0.4
	"Florida"	"12"	"2000"	"2000"	68	15982378	0.4
	"Florida"	"12"	"2001"	"2001"	66	16356966	0.4
	"Florida"	"12"	"2002"	"2002"	69	16689370	0.4
	"Florida"	"12"	"2003"	"2003"	49	17004085	0.3
	"Florida"	"12"	"2004"	"2004"	62	17415318	0.4
	"Florida"	"12"	"2005"	"2005"	62	17842038	0.3
	"Florida"	"12"	"2006"	"2006"	52	18166990	0.3
	"Florida"	"12"	"2007"	"2007"	108	18367842	0.6
	"Florida"	"12"	"2008"	"2008"	115	18527305	0.6
	"Florida"	"12"	"2009"	"2009"	74	18652644	0.4
	"Florida"	"12"	"2010"	"2010"	61	18801310	0.3
	"Florida"	"12"	"2011"	"2011"	51	19057542	0.3
	"Florida"	"12"	"2012"	"2012"	34	19317568	0.2
	"Florida"	"12"	"2013"	"2013"	41	19552860	0.2
	"Florida"	"12"	"2014"	"2014"	25	19893297	0.1
	"Florida"	"12"	"2015"	"2015"	60	20271272	0.3
	"Florida"	"12"	"2016"	"2016"	80	20612439	0.4
	"Florida"	"12"	"2017"	"2017"	80	20984400	0.4
	"Florida"	"12"	"2018"	"2018"	80	21299325	0.4
	"Florida"	"12"	"2019"	"2019"	73	21477737	0.3
	"Georgia"	"13"	"1999"	"1999"	32	8045965	0.4
	"Georgia"	"13"	"2000"	"2000"	37	8186453	0.5
	"Georgia"	"13"	"2001"	"2001"	41	8377038	0.5
	"Georgia"	"13"	"2002"	"2002"	50	8508256	0.6
	"Georgia"	"13"	"2003"	"2003"	52	8622793	0.6
	"Georgia"	"13"	"2004"	"2004"	37	8769252	0.4
	"Georgia"	"13"	"2005"	"2005"	34	8925922	0.4
	"Georgia"	"13"	"2006"	"2006"	25	9155813	0.3
	"Georgia"	"13"	"2007"	"2007"	43	9349988	0.5
	"Georgia"	"13"	"2008"	"2008"	27	9504843	0.3
	"Georgia"	"13"	"2009"	"2009"	31	9620846	0.3
	"Georgia"	"13"	"2010"	"2010"	31	9687653	0.3
	"Georgia"	"13"	"2011"	"2011"	30	9815210	0.3
	"Georgia"	"13"	"2012"	"2012"	44	9919945	0.4
	"Georgia"	"13"	"2013"	"2013"	36	9992167	0.4
	"Georgia"	"13"	"2014"	"2014"	39	10097343	0.4
	"Georgia"	"13"	"2015"	"2015"	62	10214860	0.6
	"Georgia"	"13"	"2016"	"2016"	59	10310371	0.6
	"Georgia"	"13"	"2017"	"2017"	35	10429379	0.3
	"Georgia"	"13"	"2018"	"2018"	25	10519475	0.2
	"Georgia"	"13"	"2019"	"2019"	22	10617423	0.2
	"Hawaii"	"15"	"1999"	"1999"	Suppressed	1210300	Suppressed
	"Hawaii"	"15"	"2000"	"2000"	Suppressed	1211537	Suppressed
	"Hawaii"	"15"	"2001"	"2001"	Suppressed	1225948	Suppressed
	"Hawaii"	"15"	"2002"	"2002"	Suppressed	1239613	Suppressed
	"Hawaii"	"15"	"2003"	"2003"	Suppressed	1251154	Suppressed
	"Hawaii"	"15"	"2004"	"2004"	Suppressed	1273569	Suppressed
	"Hawaii"	"15"	"2005"	"2005"	Suppressed	1292729	Suppressed
	"Hawaii"	"15"	"2006"	"2006"	13	1309731	Unreliable
	"Hawaii"	"15"	"2007"	"2007"	Suppressed	1315675	Suppressed
	"Hawaii"	"15"	"2008"	"2008"	Suppressed	1332213	Suppressed
	"Hawaii"	"15"	"2009"	"2009"	Suppressed	1346717	Suppressed
	"Hawaii"	"15"	"2010"	"2010"	13	1360301	Unreliable
	"Hawaii"	"15"	"2011"	"2011"	Suppressed	1374810	Suppressed
	"Hawaii"	"15"	"2012"	"2012"	Suppressed	1392313	Suppressed
	"Hawaii"	"15"	"2013"	"2013"	Suppressed	1404054	Suppressed
	"Hawaii"	"15"	"2014"	"2014"	Suppressed	1419561	Suppressed
	"Hawaii"	"15"	"2015"	"2015"	Suppressed	1431603	Suppressed
	"Hawaii"	"15"	"2016"	"2016"	Suppressed	1428557	Suppressed
	"Hawaii"	"15"	"2017"	"2017"	Suppressed	1427538	Suppressed
	"Hawaii"	"15"	"2018"	"2018"	Suppressed	1420491	Suppressed
	"Hawaii"	"15"	"2019"	"2019"	Suppressed	1415872	Suppressed
	"Idaho"	"16"	"1999"	"1999"	Suppressed	1275674	Suppressed
	"Idaho"	"16"	"2000"	"2000"	Suppressed	1293953	Suppressed
	"Idaho"	"16"	"2001"	"2001"	Suppressed	1319962	Suppressed
	"Idaho"	"16"	"2002"	"2002"	Suppressed	1340372	Suppressed
	"Idaho"	"16"	"2003"	"2003"	Suppressed	1363380	Suppressed
	"Idaho"	"16"	"2004"	"2004"	Suppressed	1391802	Suppressed
	"Idaho"	"16"	"2005"	"2005"	Suppressed	1428241	Suppressed
	"Idaho"	"16"	"2006"	"2006"	Suppressed	1468669	Suppressed
	"Idaho"	"16"	"2007"	"2007"	Suppressed	1505105	Suppressed
	"Idaho"	"16"	"2008"	"2008"	Suppressed	1534320	Suppressed
	"Idaho"	"16"	"2009"	"2009"	Suppressed	1554439	Suppressed
	"Idaho"	"16"	"2010"	"2010"	11	1567582	Unreliable
	"Idaho"	"16"	"2011"	"2011"	12	1584985	Unreliable
	"Idaho"	"16"	"2012"	"2012"	Suppressed	1595728	Suppressed
	"Idaho"	"16"	"2013"	"2013"	Suppressed	1612136	Suppressed
	"Idaho"	"16"	"2014"	"2014"	Suppressed	1634464	Suppressed
	"Idaho"	"16"	"2015"	"2015"	Suppressed	1654930	Suppressed
	"Idaho"	"16"	"2016"	"2016"	10	1683140	Unreliable
	"Idaho"	"16"	"2017"	"2017"	Suppressed	1716943	Suppressed
	"Idaho"	"16"	"2018"	"2018"	Suppressed	1754208	Suppressed
	"Idaho"	"16"	"2019"	"2019"	Suppressed	1787065	Suppressed
	"Illinois"	"17"	"1999"	"1999"	431	12359020	3.5
	"Illinois"	"17"	"2000"	"2000"	491	12419293	4.0
	"Illinois"	"17"	"2001"	"2001"	400	12488445	3.2
	"Illinois"	"17"	"2002"	"2002"	412	12525556	3.3
	"Illinois"	"17"	"2003"	"2003"	344	12556006	2.7
	"Illinois"	"17"	"2004"	"2004"	381	12589773	3.0
	"Illinois"	"17"	"2005"	"2005"	384	12609903	3.0
	"Illinois"	"17"	"2006"	"2006"	379	12643955	3.0
	"Illinois"	"17"	"2007"	"2007"	366	12695866	2.9
	"Illinois"	"17"	"2008"	"2008"	487	12747038	3.8
	"Illinois"	"17"	"2009"	"2009"	487	12796778	3.8
	"Illinois"	"17"	"2010"	"2010"	463	12830632	3.6
	"Illinois"	"17"	"2011"	"2011"	511	12869257	4.0
	"Illinois"	"17"	"2012"	"2012"	641	12875255	5.0
	"Illinois"	"17"	"2013"	"2013"	255	12882135	2.0
	"Illinois"	"17"	"2014"	"2014"	145	12880580	1.1
	"Illinois"	"17"	"2015"	"2015"	122	12859995	0.9
	"Illinois"	"17"	"2016"	"2016"	133	12801539	1.0
	"Illinois"	"17"	"2017"	"2017"	76	12802023	0.6
	"Illinois"	"17"	"2018"	"2018"	47	12741080	0.4
	"Illinois"	"17"	"2019"	"2019"	57	12671821	0.4
	"Indiana"	"18"	"1999"	"1999"	15	6044969	Unreliable
	"Indiana"	"18"	"2000"	"2000"	12	6080485	Unreliable
	"Indiana"	"18"	"2001"	"2001"	Suppressed	6127760	Suppressed
	"Indiana"	"18"	"2002"	"2002"	17	6155967	Unreliable
	"Indiana"	"18"	"2003"	"2003"	30	6196638	0.5
	"Indiana"	"18"	"2004"	"2004"	37	6233007	0.6
	"Indiana"	"18"	"2005"	"2005"	30	6278616	0.5
	"Indiana"	"18"	"2006"	"2006"	39	6332669	0.6
	"Indiana"	"18"	"2007"	"2007"	38	6379599	0.6
	"Indiana"	"18"	"2008"	"2008"	52	6424806	0.8
	"Indiana"	"18"	"2009"	"2009"	22	6459325	0.3
	"Indiana"	"18"	"2010"	"2010"	25	6483802	0.4
	"Indiana"	"18"	"2011"	"2011"	51	6516922	0.8
	"Indiana"	"18"	"2012"	"2012"	63	6537334	1.0
	"Indiana"	"18"	"2013"	"2013"	59	6570902	0.9
	"Indiana"	"18"	"2014"	"2014"	64	6596855	1.0
	"Indiana"	"18"	"2015"	"2015"	88	6619680	1.3
	"Indiana"	"18"	"2016"	"2016"	97	6633053	1.5
	"Indiana"	"18"	"2017"	"2017"	140	6666818	2.1
	"Indiana"	"18"	"2018"	"2018"	69	6691878	1.0
	"Indiana"	"18"	"2019"	"2019"	50	6732219	0.7
	"Iowa"	"19"	"1999"	"1999"	Suppressed	2917634	Suppressed
	"Iowa"	"19"	"2000"	"2000"	Suppressed	2926324	Suppressed
	"Iowa"	"19"	"2001"	"2001"	Suppressed	2931997	Suppressed
	"Iowa"	"19"	"2002"	"2002"	Suppressed	2934234	Suppressed
	"Iowa"	"19"	"2003"	"2003"	Suppressed	2941999	Suppressed
	"Iowa"	"19"	"2004"	"2004"	Suppressed	2953635	Suppressed
	"Iowa"	"19"	"2005"	"2005"	Suppressed	2964454	Suppressed
	"Iowa"	"19"	"2006"	"2006"	11	2982644	Unreliable
	"Iowa"	"19"	"2007"	"2007"	12	2999212	Unreliable
	"Iowa"	"19"	"2008"	"2008"	14	3016734	Unreliable
	"Iowa"	"19"	"2009"	"2009"	14	3032870	Unreliable
	"Iowa"	"19"	"2010"	"2010"	17	3046355	Unreliable
	"Iowa"	"19"	"2011"	"2011"	32	3062309	1.0
	"Iowa"	"19"	"2012"	"2012"	14	3074186	Unreliable
	"Iowa"	"19"	"2013"	"2013"	19	3090416	Unreliable
	"Iowa"	"19"	"2014"	"2014"	24	3107126	0.8
	"Iowa"	"19"	"2015"	"2015"	21	3123899	0.7
	"Iowa"	"19"	"2016"	"2016"	15	3134693	Unreliable
	"Iowa"	"19"	"2017"	"2017"	14	3145711	Unreliable
	"Iowa"	"19"	"2018"	"2018"	Suppressed	3156145	Suppressed
	"Iowa"	"19"	"2019"	"2019"	Suppressed	3155070	Suppressed
	"Kansas"	"20"	"1999"	"1999"	Suppressed	2678338	Suppressed
	"Kansas"	"20"	"2000"	"2000"	Suppressed	2688418	Suppressed
	"Kansas"	"20"	"2001"	"2001"	Suppressed	2702162	Suppressed
	"Kansas"	"20"	"2002"	"2002"	Suppressed	2713535	Suppressed
	"Kansas"	"20"	"2003"	"2003"	Suppressed	2723004	Suppressed
	"Kansas"	"20"	"2004"	"2004"	12	2734373	Unreliable
	"Kansas"	"20"	"2005"	"2005"	Suppressed	2745299	Suppressed
	"Kansas"	"20"	"2006"	"2006"	Suppressed	2762931	Suppressed
	"Kansas"	"20"	"2007"	"2007"	Suppressed	2783785	Suppressed
	"Kansas"	"20"	"2008"	"2008"	Suppressed	2808076	Suppressed
	"Kansas"	"20"	"2009"	"2009"	10	2832704	Unreliable
	"Kansas"	"20"	"2010"	"2010"	Suppressed	2853118	Suppressed
	"Kansas"	"20"	"2011"	"2011"	Suppressed	2871238	Suppressed
	"Kansas"	"20"	"2012"	"2012"	Suppressed	2885905	Suppressed
	"Kansas"	"20"	"2013"	"2013"	Suppressed	2893957	Suppressed
	"Kansas"	"20"	"2014"	"2014"	Suppressed	2904021	Suppressed
	"Kansas"	"20"	"2015"	"2015"	Suppressed	2911641	Suppressed
	"Kansas"	"20"	"2016"	"2016"	12	2907289	Unreliable
	"Kansas"	"20"	"2017"	"2017"	Suppressed	2913123	Suppressed
	"Kansas"	"20"	"2018"	"2018"	Suppressed	2911505	Suppressed
	"Kansas"	"20"	"2019"	"2019"	Suppressed	2913314	Suppressed
	"Kentucky"	"21"	"1999"	"1999"	Suppressed	4018053	Suppressed
	"Kentucky"	"21"	"2000"	"2000"	31	4041769	0.8
	"Kentucky"	"21"	"2001"	"2001"	27	4068132	0.7
	"Kentucky"	"21"	"2002"	"2002"	31	4089875	0.8
	"Kentucky"	"21"	"2003"	"2003"	36	4117170	0.9
	"Kentucky"	"21"	"2004"	"2004"	32	4146101	0.8
	"Kentucky"	"21"	"2005"	"2005"	43	4182742	1.0
	"Kentucky"	"21"	"2006"	"2006"	30	4219239	0.7
	"Kentucky"	"21"	"2007"	"2007"	33	4256672	0.8
	"Kentucky"	"21"	"2008"	"2008"	37	4289878	0.9
	"Kentucky"	"21"	"2009"	"2009"	42	4317074	1.0
	"Kentucky"	"21"	"2010"	"2010"	41	4339367	0.9
	"Kentucky"	"21"	"2011"	"2011"	86	4369356	2.0
	"Kentucky"	"21"	"2012"	"2012"	103	4380415	2.4
	"Kentucky"	"21"	"2013"	"2013"	98	4395295	2.2
	"Kentucky"	"21"	"2014"	"2014"	79	4413457	1.8
	"Kentucky"	"21"	"2015"	"2015"	51	4425092	1.2
	"Kentucky"	"21"	"2016"	"2016"	69	4436974	1.6
	"Kentucky"	"21"	"2017"	"2017"	69	4454189	1.5
	"Kentucky"	"21"	"2018"	"2018"	42	4468402	0.9
	"Kentucky"	"21"	"2019"	"2019"	59	4467673	1.3
	"Louisiana"	"22"	"1999"	"1999"	Suppressed	4460811	Suppressed
	"Louisiana"	"22"	"2000"	"2000"	21	4468976	0.5
	"Louisiana"	"22"	"2001"	"2001"	18	4477875	Unreliable
	"Louisiana"	"22"	"2002"	"2002"	22	4497267	0.5
	"Louisiana"	"22"	"2003"	"2003"	18	4521042	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	22	4552238	0.5
	"Louisiana"	"22"	"2005"	"2005"	23	4576628	0.5
	"Louisiana"	"22"	"2006"	"2006"	21	4302665	0.5
	"Louisiana"	"22"	"2007"	"2007"	22	4375581	0.5
	"Louisiana"	"22"	"2008"	"2008"	19	4435586	Unreliable
	"Louisiana"	"22"	"2009"	"2009"	27	4491648	0.6
	"Louisiana"	"22"	"2010"	"2010"	13	4533372	Unreliable
	"Louisiana"	"22"	"2011"	"2011"	19	4574836	Unreliable
	"Louisiana"	"22"	"2012"	"2012"	26	4601893	0.6
	"Louisiana"	"22"	"2013"	"2013"	50	4625470	1.1
	"Louisiana"	"22"	"2014"	"2014"	52	4649676	1.1
	"Louisiana"	"22"	"2015"	"2015"	44	4670724	0.9
	"Louisiana"	"22"	"2016"	"2016"	48	4681666	1.0
	"Louisiana"	"22"	"2017"	"2017"	32	4684333	0.7
	"Louisiana"	"22"	"2018"	"2018"	21	4659978	0.5
	"Louisiana"	"22"	"2019"	"2019"	32	4648794	0.7
	"Maine"	"23"	"1999"	"1999"	10	1266808	Unreliable
	"Maine"	"23"	"2000"	"2000"	Suppressed	1274923	Suppressed
	"Maine"	"23"	"2001"	"2001"	17	1285692	Unreliable
	"Maine"	"23"	"2002"	"2002"	16	1295960	Unreliable
	"Maine"	"23"	"2003"	"2003"	14	1306513	Unreliable
	"Maine"	"23"	"2004"	"2004"	10	1313688	Unreliable
	"Maine"	"23"	"2005"	"2005"	14	1318787	Unreliable
	"Maine"	"23"	"2006"	"2006"	Suppressed	1323619	Suppressed
	"Maine"	"23"	"2007"	"2007"	12	1327040	Unreliable
